knee_angle_left,knee_angle_right,knee_angle_avg,hip_angle_left,hip_angle_right,ankle_angle_left,ankle_angle_right,back_angle,hip_hinge_angle,frontal_weight,foot_asymmetry,knee_cave_pct_left,knee_cave_pct_right,knee_over_toe_left,knee_over_toe_right,shoulder_width,hip_width,elbow_width,elbow_flare_pct,elbow_flare_angle_lateral,arm_angle_left,arm_angle_right,wrist_dev_left,wrist_dev_right,exercise_type
156.53,158.51,157.51999999999998,151.39,152.49,154.64,34.42,61.21,151.94,0.894,0.0737890354089884,2.211092088636674,-5.0394732227382555,-0.005434891279542442,-0.06556549592029581,0.14077511207274973,0.21984260513952691,0.13248530576806483,-5.888687412588167,3.787559926221201,150.29,150.93,0.060057237671668706,0.045215696560295005,DEADLIFT
88.17,92.07,90.12,49.99,69.06,148.63,145.47,47.6,49.99,0.25,0.005361603544627003,3.589225080254449,1.561020779014921,0.013885954909820641,0.03835805660645941,0.008309880558374005,0.4274105696307072,0.024172544932357543,190.88919825686864,7.898350710921098,179.71,168.86,0.012589901323686759,0.012991402016322096,DEADLIFT
122.99,104.93,113.96000000000001,141.73,139.76,90.29,176.09,37.49,141.18,0.56,0.001381410070218303,7.044694090271148,-1.2696880064181237,0.0055235586198639774,-0.018147390704457256,0.10452482431637178,0.11343894221994677,0.06569611243362372,-37.14783749860491,15.641868196098939,166.38,153.54,0.037942007497647645,0.008820174383771029,DEADLIFT
168.61,169.59,169.10000000000002,146.82,161.74,133.17,165.43,22.36,146.82,0.15,0.007915919906261726,0.1990524852390374,-0.4289387790191723,-0.016199023482775465,0.006123722870050474,0.01722987420511274,0.1423267829315401,0.0041102185779626765,-76.1448137750012,10.512471640398,157.78,176.31,0.04668183586893859,0.02012342604644385,DEADLIFT
156.14,131.51,143.825,106.04,112.73,168.01,161.88,31.42,107.53,0.446,0.019034048442112206,-1.7097538920203048,0.41616092489332734,-0.03740003756384053,-0.010174596942201686,0.08962341525221296,0.40232296259173,0.11029863747850671,23.068996163681955,10.944072619124743,134.79,146.86,0.07215154675853269,0.08341795733870017,DEADLIFT
167.33,157.21,162.27,143.58,117.62,158.29,94.49,45.68,130.6,0.947,0.009944664037325301,-1.3156685917157795,-2.0713305616724798,-0.035720778906535355,0.03756827473330848,0.17367810265009265,0.1774651742543678,0.10171378474052972,-41.435458363193106,5.3052477462764935,167.25,177.14,0.009061298443279742,0.025242336565261203,DEADLIFT
178.45,172.28,175.365,168.77,167.09,129.46,174.38,11.68,168.37,0.472,0.0010321873938282655,0.8848105160853936,-1.66408857690582,-0.02876405509826918,-0.016050077876982316,0.09368578308271625,0.1157975181547683,0.08504909896724122,-9.218777739040295,8.409609014608934,166.62,157.54,0.014429504309786623,0.037353863190574654,DEADLIFT
106.61,103.85,105.22999999999999,27.57,124.79,147.16,175.91,74.23,55.03,0.565,0.005970452403833981,0.23173293050011146,0.39872143087605894,-0.013833099101011437,0.002074825427201832,0.1081456830820543,0.5754534855487112,0.0919471693365701,-14.978419187748587,10.83568331440846,166.93,172.23,0.043333411588744375,0.02886350374238622,DEADLIFT
172.69,167.23,169.95999999999998,165.36,166.89,144.62,143.91,9.15,165.67,0.405,0.021351619744969463,0.9792684613181557,0.9569359685830059,0.016001643745348182,0.015027754562949358,0.08796859585833511,0.1473328430412062,0.10250265266006747,16.52186971943721,5.05848149842303,166.05,142.34,0.0316143526144706,0.05769823608519298,DEADLIFT
99.61,97.59,98.6,132.65,123.97,131.4,170.87,29.61,128.31,0.953,0.04418344332093216,-0.16701903651376582,1.7866574946094338,0.015690856807404063,0.031127187525627154,0.1592938684518389,0.23317390816752692,0.10577562203842594,-33.597179184328574,3.4016537951444508,149.07,138.29,0.04791521715633873,0.051213635145500924,DEADLIFT
149.78,138.97,144.375,165.11,156.87,159.65,75.59,5.73,160.99,0.757,0.00042572465769952217,4.045400891753786,-6.7406115193168965,0.03823196726935818,-0.057361911398202015,0.12546760448665545,0.10695289261397178,0.12175885477969844,-2.955942071366686,4.756154663586786,155.63,161.83,0.015172909472984164,0.0033013998075661632,DEADLIFT
121.78,106.61,114.195,55.99,59.41,152.2,148.23,62.59,55.99,0.0,0.03887393137074924,-1.0679980436605785,-3.5952091017010246,0.020894546932162472,-0.010556211752263733,0.014256762723779959,0.049152784763919544,0.056370420276068534,295.39425161396525,5.331560785009714,164.8,169.37,0.011172562830687238,0.052308837304327005,DEADLIFT
177.64,173.92,175.77999999999997,173.39,169.75,127.42,121.16,2.63,173.39,0.314,0.008765423423010121,-0.5873631273302371,-0.026832361810191774,0.025143100132209828,0.012498821896708145,0.09457762792776447,0.08625847908456813,0.1041455453425561,10.116470062137012,17.501123733045567,172.71,178.37,0.002919932832881167,0.003719481976809713,DEADLIFT
127.35,111.76,119.555,177.92,177.47,169.81,123.64,56.03,177.84,0.358,0.003370565387682767,0.15289428321157983,3.5540411824742657,-0.007349381121812937,-0.009001888645811862,0.08630697609932303,0.11770559311419371,0.10818600044242732,25.350238569273554,2.913243585092196,172.46,173.53,0.008207094776020551,0.005714378321384328,DEADLIFT
156.83,128.2,142.515,148.6,86.29,129.55,89.72,28.14,117.44,0.817,0.00902737358695438,4.861092558218861,-2.2704209084872695,0.02205992467086887,-0.012643417580197713,0.163072207156421,0.04871705566332579,0.12545401266994627,-23.068427871581378,17.211448813490062,161.45,168.06,0.04212810374184173,0.03035024811733511,DEADLIFT
119.49,137.33,128.41,48.82,149.66,106.87,175.44,62.35,99.24,0.94,0.015281134641722982,2.2211354806331074,-2.5278541724052195,-0.01234128941586804,-0.03568951666990228,0.13492528119843417,0.5260218702445526,0.13134767711726814,-2.65154465448507,11.858034763116793,155.81,158.73,0.03510792371085636,0.05144033654331037,DEADLIFT
121.23,122.05,121.64,165.77,57.91,147.92,179.7,37.38,165.77,0.25,0.004963449779883278,-2.277742182666337,-2.5243814726848557,-0.007389692423436567,-0.028585510947447768,0.004472457207358893,0.267487771994084,0.016760561936790874,274.7506384010422,8.885709166896415,164.39,171.23,0.0349457194119569,0.0063524511948489515,DEADLIFT
112.82,112.21,112.51499999999999,39.16,123.33,146.95,128.05,77.54,39.16,0.15,0.015794547281561155,1.2330038258231035,-1.4997163980737915,-0.00900196189709751,0.014627672018004745,0.03254580173959276,0.4230415859995857,0.027581580248036808,-15.253031808145186,9.44720827577218,170.42,164.16,0.024517571251103987,0.03200009035348894,DEADLIFT
157.39,161.54,159.46499999999997,133.89,144.63,161.18,169.48,22.3,133.89,0.0,0.005641786361487489,-0.44936814176084194,0.21255341842659758,0.014370026261119051,-0.005723625211593919,0.019562099601131255,0.022514679859869324,0.006895224673572509,-64.75212367708339,10.061516054016776,162.79,177.85,0.03462144451091359,0.015848984306976344,DEADLIFT
105.27,111.57,108.41999999999999,91.51,73.11,177.36,174.49,19.17,91.51,0.25,0.0005090944335749414,-2.1048233466074926,0.9156930376584493,-0.02347119001906489,0.011777753928281176,0.007169770488351879,0.321581217179884,0.009250390006550924,29.019332230777152,8.376415145297518,152.14,150.06,0.06864547064259058,0.06916606804775449,DEADLIFT
109.47,103.94,106.705,96.85,102.97,169.49,130.71,11.19,96.85,0.011,0.017288627682513047,-0.5239893679655827,0.6163773525013072,-0.011505488982540335,-0.009882477991990268,0.010460684126452346,0.06435540823177599,0.007248359134162108,-30.70855551566752,15.510643470969798,150.92,179.55,0.06316810220811758,0.004049308759637105,DEADLIFT
142.4,125.16,133.78,167.5,76.81,177.55,143.07,36.11,146.42,0.465,0.004468623223501722,1.1560430453139148,-3.398146543405689,0.014217405915044112,-0.007147579529395376,0.08515774424779465,0.09798759775325844,0.12276348832788087,44.16009889912049,11.226750256491156,167.33,157.02,0.02833119404057427,0.021483220944261028,DEADLIFT
145.05,133.54,139.29500000000002,149.71,135.87,172.6,179.9,3.6,145.97,0.541,0.028711780555957134,0.33059865296922175,1.4501869498466213,0.008332224715452419,0.019045357054892187,0.0922527602628106,0.13355045176484892,0.09762561406502313,5.824057499099528,11.090908812551875,177.58,162.7,0.007883459644027924,0.03873833421551931,DEADLIFT
174.31,171.9,173.10500000000002,119.81,119.69,172.86,161.2,61.32,119.81,0.1,0.0011187961787805234,-1.549626555284378,-1.130979032090651,-0.013816453521171446,-0.0006946957938380738,0.001158413122413604,0.045918945066541816,0.018719193610551743,1515.9341817148522,5.39210259482978,178.39,175.3,0.011902025834164998,0.009735368464534822,DEADLIFT
147.48,132.05,139.765,172.53,169.01,153.8,94.12,33.88,170.77,0.961,0.020075187916303583,0.6490864024443321,3.9895636847870786,0.02862697017943816,-0.0044934855717376765,0.12063254451892658,0.23630854680533842,0.14123471989808212,17.078455454384596,7.8609996459370555,167.89,168.49,0.05626386305788922,0.026060345554958952,DEADLIFT
111.06,102.09,106.575,144.15,38.06,129.66,113.14,46.39,119.27,0.469,0.01121325281971386,-0.23214493733817454,-3.3487878817650474,0.03434457016688208,0.008771078103294028,0.10074870924029689,0.2240121129132338,0.10140711336541264,0.653511226178973,15.778301267447294,172.71,159.8,0.006807819053706865,0.04290971156273582,DEADLIFT
141.06,131.37,136.215,171.88,73.6,90.81,97.75,31.13,171.88,0.307,0.012374409118161456,0.09962030975729785,-1.0358367639461963,0.015324537728943377,0.0010404369369736433,0.06638347043352277,0.13909247344419312,0.11815092563767804,77.98244783842061,3.5837843124622695,169.41,163.61,0.011573141631100126,0.004299467717489014,DEADLIFT
104.76,98.88,101.82,72.96,63.8,156.29,100.91,33.47,70.49,0.539,0.008214203496815564,-1.0980529616187729,0.2568677392782659,0.00448632908028096,-0.02957220364318447,0.11277965938522261,0.09667299595184833,0.06410434551789701,-43.159656743655205,2.984597287217023,95.61,176.28,0.08974808850640381,0.026722570741843477,DEADLIFT
131.79,133.18,132.485,66.34,158.5,163.47,166.08,66.41,66.34,0.15,0.006810411774541336,0.3323225489517023,0.818294891201099,0.010357561556736561,0.000395245044132575,0.010518270554094822,0.33511363838822916,0.0034526275135886575,-67.17495052221746,14.36147715246551,158.72,170.11,0.06206747868773976,0.014803892111557082,DEADLIFT
160.09,150.83,155.46,177.48,175.79,124.35,179.84,11.82,176.63,0.652,0.028213540020218364,-2.463073894675655,4.508851898735955,0.005032885340068516,0.05809955408423095,0.12203322752279311,0.12050846547101479,0.1238321359588217,1.4741136267108839,18.02607342908003,165.09,170.62,0.015489703369263252,0.007349769151547836,DEADLIFT
105.36,90.14,97.75,96.94,39.03,103.79,125.13,22.76,82.08,0.513,0.024165524443408803,1.8348905443649421,-3.9106324082151755,-0.013372200319121397,-0.007870897697211166,0.09051774206942043,0.3087543762012716,0.10513670645681295,16.150385607476654,2.6427505037611545,142.65,175.85,0.07055200360498559,0.021388687285058494,DEADLIFT
90.25,101.35,95.8,66.52,72.59,178.02,169.85,28.78,69.56,0.668,0.027673963875217367,2.069406566752008,0.29915037596338623,0.024093438790101007,0.00930760754616533,0.12213866487767588,0.12819692428799262,0.11913488496894264,-2.4593194233305073,19.58770430920076,153.76,167.22,0.05990452144666997,0.019273453244150363,DEADLIFT
120.21,124.23,122.22,79.26,91.67,116.99,172.49,45.84,79.26,0.25,0.01249894097286508,1.8868854663476875,0.11209861011689526,-0.0022061762842636723,0.005970458211963514,0.0011948702892513596,0.4236803854558875,0.00021786380215071954,-81.76674036415945,9.432267120981967,151.41,170.08,0.05028099044464518,0.012132903833727893,DEADLIFT
103.06,123.58,113.32,97.71,126.14,162.02,130.73,7.47,102.9,0.365,0.01402575840848519,1.3311669536606119,-0.6485018976406187,0.025791099668627027,0.03618452109324988,0.08434287442178534,0.1303065702452026,0.11232512119856453,33.17677630577825,11.207896611499514,166.11,153.47,0.019535397361750417,0.039004691820761384,DEADLIFT
170.39,155.33,162.86,140.73,145.97,126.44,152.46,27.03,140.73,0.15,0.013716221523733418,-1.1130027760483718,0.9710386304629726,0.03169303044161542,0.030207226857772662,0.020315280707365657,0.154198681146462,0.030642714889297817,50.83579366042316,13.581212365280345,114.47,162.27,0.09948964845157116,0.03280336619100799,DEADLIFT
167.36,166.79,167.075,179.24,179.03,174.11,170.81,7.43,179.24,0.0,0.005974895589739071,-1.6821845397570256,1.3725258848059751,-0.02190174054604921,0.010756523828356568,0.05001271446057831,0.05281482196031362,0.004852940415745688,-90.29658664184097,17.296813871582167,163.03,159.77,0.0064948343571041844,0.014700506911210498,DEADLIFT
179.94,170.53,175.235,172.39,169.41,155.85,177.43,4.13,170.9,0.929,0.007759162636726158,0.6218989081282766,0.10577019090061146,0.02296086400668218,0.0028451687632597977,0.15092545818673175,0.20867608729523435,0.1792994425315354,18.79999881113369,11.00424892279959,177.39,168.37,0.016132975299055996,0.030443783281649095,DEADLIFT
109.24,93.26,101.25,50.84,91.55,139.4,90.58,52.69,50.84,0.15,0.003974459695011867,-2.285240975771713,4.004330175839449,0.0013825453509540009,-0.009906157075813438,0.02646112034909265,0.42041352700302936,0.034759093453645806,31.359114788341515,12.058260997923178,175.74,171.33,0.011056106638249075,0.022332944448708036,DEADLIFT
173.98,175.08,174.53,148.44,170.67,176.69,179.0,21.4,148.44,0.15,0.004444145823075396,-1.3525998918234472,-0.7358670305107617,-0.014101450819900163,-0.010092791997895145,0.010474671345509612,0.137399975319751,0.02194891039996627,109.54271189974425,16.285523969913683,170.68,142.63,0.012217636835703094,0.039926416046670465,DEADLIFT
133.2,133.9,133.55,169.04,170.56,168.3,160.08,57.16,169.34,0.401,0.006325091417795359,-0.014138769520527505,0.21996888651587554,-0.004350245293846977,-0.00797256925850931,0.08939930480882241,0.11164093382222817,0.08079720836304294,-9.622106641852287,8.37237248326286,173.32,162.52,0.023147222598331352,0.03938450244781255,DEADLIFT
111.95,113.22,112.58500000000001,54.68,84.96,156.23,159.12,25.13,69.82,0.952,0.003039891493119451,-0.2978649851839099,-0.47159705645926087,-0.0121768643967331,0.009256243986001556,0.12939990325748796,0.6081246030867299,0.15164863751926838,17.19377967192797,10.50056724855432,169.19,156.64,0.03549676282694614,0.06021976501632109,DEADLIFT
112.63,117.15,114.89,47.29,53.38,145.62,146.06,57.43,50.34,0.701,0.013497564886207347,-2.117320670521278,2.9959889447817245,-0.0481959668249739,-0.002979737846119823,0.11201644788375775,0.14028366894729524,0.12567747893946507,12.195558164711407,13.765399335954063,156.38,178.39,0.031178666328181837,0.02349717510047855,DEADLIFT
171.89,171.23,171.56,104.69,108.52,177.39,156.39,71.83,105.6,0.477,0.013422387351483933,2.2936018979067,-1.8063146515020612,0.02927020882789938,-0.0012726311174764415,0.10452390410390455,0.09943921727237659,0.07589176192691482,-27.392913058937452,12.84528685234757,158.0,157.15,0.04128107364305633,0.013096031754490589,DEADLIFT
122.22,120.52,121.37,72.66,79.08,95.75,151.56,51.64,75.87,0.928,0.016779521574541656,2.6919060884597834,-1.3664061243800263,0.0646292350837363,-0.03818146215471707,0.16405546727899883,0.21550719924106695,0.17595103586883476,7.250943103045677,12.163930230225084,128.76,163.84,0.09785285910366937,0.07541520138064672,DEADLIFT
119.37,126.45,122.91,134.5,124.48,167.99,176.53,13.76,134.5,0.1,0.0032766015634272394,-0.4618502504644295,-1.1420374583401727,0.003275623060434163,-0.01140677371650689,0.0008587123737078262,0.05973761189034532,0.015094737156672644,1657.8338939609334,9.101213763831845,166.01,165.98,0.024462059806115266,0.007036103490606793,DEADLIFT
134.46,147.67,141.065,153.56,75.11,162.98,166.57,41.07,128.58,0.637,0.008364749187199205,0.8524976502674975,2.121341893485529,0.02331914169357152,0.016932365345665,0.12534248662478586,0.16952425745656824,0.0903968402555354,-27.88012852645938,10.38303978590416,139.42,152.97,0.046528190288764315,0.04566299390010131,DEADLIFT
124.59,126.93,125.76,165.46,165.68,127.87,115.57,41.71,165.46,0.0,6.104712609777962e-05,0.32537106842419616,0.9516608706131802,0.02843378587208134,0.0004079167685585583,0.018284584148311245,0.060184949217603645,0.009547934796099167,-47.78150425159651,7.959467381800111,174.28,171.99,0.01909207073752961,0.0015821151385018162,DEADLIFT
131.59,122.75,127.17,164.77,142.55,162.5,117.72,25.82,164.77,0.078,0.054621800357308126,-2.36642440518347,3.348118863525662,-0.01280026003749829,0.01898188114740562,0.04157681472154584,0.09136004739962023,0.027441997180043254,-33.99687454695194,20.610314926756406,147.38,172.93,0.04110168051073371,0.0032001059560841094,DEADLIFT
149.32,148.76,149.04,79.02,172.52,161.05,167.94,66.96,79.02,0.15,0.02936529304896751,-0.9392422890818597,-1.1457460523476959,-0.04253235524152349,-0.016380951508209618,0.05126017750465828,0.3384907051165643,0.02558803026338774,-50.08204905052772,6.898078058489267,147.68,148.61,0.05389161907533768,0.0027635967096351077,DEADLIFT
171.15,172.66,171.905,178.97,168.59,110.51,135.45,0.27,178.97,0.1,0.0028814367229218485,2.4761224614167854,1.5180101386537803,-0.007368339213105202,-0.018059948887021227,0.00065945164337472,0.0015104887093927433,0.008341138229942424,1164.859723035483,5.991654399102674,177.64,139.02,0.02301748524625369,0.07386259546581597,DEADLIFT
168.55,177.51,173.03,148.75,157.74,157.91,140.66,37.75,148.75,0.109,0.0021188726079581777,-1.7171689579580207,-3.218262062385074,0.004587940565289439,0.0035701499927065505,0.001668908014929693,0.06353758184541952,0.03520800229478516,2009.64307078772,12.376085016971349,103.11,176.01,0.0768723204613807,0.008517133232142537,DEADLIFT
179.5,168.39,173.945,161.85,176.52,118.98,140.4,14.99,161.85,0.004,0.013513600723808694,-1.0452805325049719,1.8241346476048026,0.02489355774352814,-0.013905366431723354,0.03234727664805592,0.06176090589241018,0.038997390161795376,20.55849580814441,10.626019032507822,160.38,176.92,0.018018383813363403,0.016979987795977536,DEADLIFT
135.76,126.49,131.125,75.02,81.78,83.6,132.6,56.74,77.16,0.633,0.004833404902239491,-1.209593145242105,-3.74543842881615,0.01899597276766385,-0.006342635730604784,0.12667126823420527,0.14818097369098165,0.09473737447333386,-25.21005292362601,17.25843504779874,167.66,147.68,0.03050899688476927,0.06173653435025672,DEADLIFT
134.45,141.77,138.11,101.42,107.6,136.82,178.39,33.72,104.51,0.992,0.026161577491884525,1.7155317717041763,1.7335905995093825,-0.0029700552021104665,0.01913900627751841,0.1572655678648504,0.22251012711327184,0.16136523977773987,2.6068464753916127,9.18713688462498,166.44,152.97,0.03629433063375237,0.040243299319515424,DEADLIFT
153.92,156.6,155.26,148.39,154.66,161.66,149.65,11.07,148.39,0.0,0.004546125142853685,2.1423240400186616,-1.0719246851981334,0.013849550129974464,0.0033287050715222755,0.011354173779667354,0.043215064899845834,0.025548154318022098,125.01112642623822,8.641031363068539,165.94,163.92,0.01865132057248403,0.01103980263192117,DEADLIFT
175.38,174.97,175.175,176.7,163.36,158.18,101.4,1.07,176.7,0.017,0.03954647059794536,-0.06151235764208507,-0.6799486877873129,0.02485202870515346,-0.04350095977144369,0.012344075793282505,0.06696570487401432,0.01873748967004607,51.79337832843495,18.331174113994457,156.43,159.05,0.032838513702626304,0.022194221988354967,DEADLIFT
102.96,113.58,108.27,40.48,54.91,142.35,154.51,64.42,47.69,0.98,0.0048037117208989955,2.7008175896978184,0.2598877091750662,0.01180486221056054,-0.014066324626288762,0.12348882406870054,0.18493361038887168,0.11194430532969302,-9.348634442081142,10.255611627561956,164.06,157.03,0.0558050676648576,0.041245832180498154,DEADLIFT
157.43,153.27,155.35000000000002,171.37,159.84,71.79,138.97,4.97,171.37,0.059,0.024379256245028125,-3.286609502007287,3.2568178218704724,-0.010948591897272375,0.02309008984656391,0.05011329866283776,0.08355762279894707,0.027911106541879005,-44.303992579564735,2.393890941250618,158.73,162.03,0.03441464270335093,0.0077341116405504895,DEADLIFT
167.79,179.43,173.61,173.67,172.47,175.08,153.27,13.21,173.67,0.1,0.003922104129282844,-1.8405991541223465,0.590891457980186,-0.018723060892279708,-0.0070787187545954255,0.006824512212538658,0.042663028402528724,0.02432606634830181,256.45135638570025,16.779204452276126,151.03,171.78,0.056727319565398115,0.033120542502743766,DEADLIFT
161.89,174.68,168.285,128.65,106.71,146.59,174.92,64.56,128.65,0.1,0.004345789420145962,-1.987239237271976,0.9178863831014183,-0.002761421286418042,0.007946558144123705,0.0022989266588516744,0.019534802457043976,0.024457185410982296,963.8523554813526,10.862877463996973,147.73,160.61,0.04091214757726436,0.03408696971420444,DEADLIFT
175.21,178.96,177.085,154.45,175.83,174.98,152.4,22.51,154.45,0.121,0.0076374461666732785,0.6811214101585361,-1.6728363217369813,0.005047980748440983,-0.0003049479949052136,0.009610780815269226,0.0682481296768559,0.023280387156344395,142.23200595062414,12.35176958564197,136.48,160.16,0.08557778924995185,0.016743218742211297,DEADLIFT
113.14,106.3,109.72,137.75,128.28,13.7,177.53,25.02,137.75,0.1,0.032217846545611106,0.15944180827437981,1.735064799589614,0.0005641149261291223,0.019689715526709617,0.0015909846864964328,0.03615302893075534,0.023257367806210127,1361.8222289383598,0.1496700460528897,164.54,128.67,0.04535732788150826,0.032980939391490605,DEADLIFT
106.72,103.51,105.11500000000001,135.24,143.88,133.81,175.3,33.7,135.24,0.0,0.012037026376757964,1.474057561142833,0.8686639806033347,-0.019297375518260662,0.014042879986426171,0.03915842793054547,0.04056413647538615,0.01000589081008152,-74.4476697894288,6.663544683169907,176.29,177.06,0.003225515352489494,0.02995929074091397,DEADLIFT
173.02,178.81,175.91500000000002,179.2,175.42,167.27,150.28,8.87,179.2,0.325,0.01835854339513987,0.4239448113216193,0.9141322148306874,-0.0017092067173840042,0.030103445899559267,0.0862618007699153,0.11228703614898655,0.07886305554831796,-8.577081808588588,11.44125005787193,161.65,148.34,0.039106500238497266,0.05767573309838814,DEADLIFT
106.36,105.01,105.685,93.78,101.47,161.02,169.34,12.99,93.78,0.0,0.024516009633544722,0.15922843514480922,-1.489575525991782,0.013231040408650585,-0.009907434975872431,0.024728975691325983,0.05680934257220083,0.01946232828084138,-21.297474979248538,8.08019191991811,176.68,158.31,0.02206030789465735,0.015709304229439225,DEADLIFT
130.82,129.98,130.39999999999998,103.07,98.38,165.87,147.36,32.0,103.07,0.0,0.005277741137082459,1.5699033664968554,-1.4078819280544774,0.023381105240692035,0.006795396973416135,0.04079307673845489,0.03830648482042864,0.0034775911977489304,-91.47504558176493,18.43910773743202,151.58,162.36,0.015738117141966823,0.035363227153960786,DEADLIFT
128.92,125.69,127.30499999999999,159.77,172.45,153.66,27.76,61.57,159.77,0.298,0.0921805758865959,-3.059741647351222,3.691305558656044,-0.0009367158949485921,0.03413164494518128,0.079525545608079,0.15736900099427764,0.13612903174333768,71.17648260373372,4.968752655819795,128.63,162.51,0.09691411273512951,0.02377049763328698,DEADLIFT
168.99,171.0,169.995,161.36,167.21,127.04,126.5,9.63,162.68,0.452,0.02563679449508982,1.9514793325509816,0.29220369459912465,-0.010654355614594935,-0.0016485046282583848,0.08697842947377327,0.1731455449695366,0.06387579595548498,-26.56133671079271,7.5010543903201645,170.38,167.62,0.003965349525004325,0.03158797997854956,DEADLIFT
127.84,110.11,118.975,73.6,78.62,175.78,158.32,29.77,75.04,0.572,0.0037843728712784186,-3.1099389278184173,-0.2529266299310162,-0.033844591906928956,-0.012668070800310627,0.1129986944239571,0.5197778437509879,0.04590590733803235,-59.37483386684179,5.366937417758167,174.46,174.41,0.04520430959548938,0.03327393739307283,DEADLIFT
173.14,155.3,164.22,176.91,159.39,5.27,148.76,10.97,176.91,0.26,0.049555346612008444,0.42304678098645243,2.041155274736939,0.001306345928051067,-0.0040621994152491014,0.07063503263173809,0.1352241675523438,0.0814340878525237,15.288525846781202,10.484638616734273,145.34,151.89,0.08089110323862425,0.062376689208445746,DEADLIFT
132.91,124.75,128.82999999999998,114.54,69.71,172.85,162.39,10.53,114.54,0.15,0.013036624243171313,2.6529881780920417,0.6003456040572064,0.027347606014568204,0.02606817222471569,0.019665657337838205,0.33906111064797395,0.004423842614831641,-77.5047305115002,14.694110574520822,162.5,162.85,0.06141177932321262,0.036909106186575946,DEADLIFT
176.85,170.29,173.57,152.52,169.04,153.54,126.92,26.68,152.52,0.1,0.011409851700514895,0.9280686738524946,1.7339447933342411,-0.005022506988645259,-0.008701949635690431,0.0023809831037235885,0.04870588976028539,0.016678979393380255,600.5080954709933,8.555430113222858,174.57,163.75,0.0032268084555430177,0.045797727975557034,DEADLIFT
168.99,169.32,169.155,167.76,177.12,147.2,161.74,17.15,167.76,0.1,0.003805126785635382,-1.9102056439698478,1.429441642271223,0.013407801147054144,0.0006443182886090582,0.004548748880230491,0.056313336144611925,0.021008592533988013,361.85430515398076,14.842636617724168,155.0,170.39,0.02781973683821437,0.02843794480552153,DEADLIFT
125.35,120.2,122.775,131.84,75.52,130.23,70.42,30.17,103.68,0.856,0.0051895004300241965,-0.8543252099568022,-0.5681072076725413,0.007674128209170683,-0.024842279555596036,0.11652333374030333,0.10844992157054612,0.14153500109181993,21.46494315658729,10.408075440489862,148.31,162.87,0.040196711927846684,0.039745845032913896,DEADLIFT
163.05,174.61,168.83,167.33,174.42,168.28,169.0,1.6,169.31,0.559,0.025570180949189947,-2.1088519245079986,-1.6012781902338569,-0.017140019974706933,-0.011133932839239913,0.12488677268420806,0.09671667205302442,0.13843453519215998,10.848036358669582,8.464074991616817,160.84,167.91,0.007493263484304846,0.0072936366564538835,DEADLIFT
109.06,95.8,102.43,91.91,35.37,163.49,179.4,12.48,91.91,0.15,0.011201604031502721,1.9586357972816604,-0.039962579042940316,0.012148344571363934,-0.0007082092343753121,0.025510496009142125,0.3722649640412305,0.01149718878102024,-54.93153572200234,14.931141820993137,169.85,122.9,0.006582413661950004,0.06646781296598359,DEADLIFT
170.72,168.38,169.55,137.56,149.38,156.06,172.39,30.6,143.47,0.91,0.0051790405079154,1.03930606403429,-1.1225186591251823,-0.0006591631760986538,-0.006777366132207474,0.14830586274806334,0.22449844240737965,0.148677006449778,0.250255583182935,9.351275183888909,154.92,168.57,0.0316618486538065,0.02805424000070078,DEADLIFT
151.3,164.11,157.705,148.76,159.76,128.29,53.12,6.14,148.76,0.124,0.01987063110590226,-1.5720356039181094,-1.069070052216936,-0.02452756695397762,0.00808020861925074,0.005647576524959841,0.0696247244746942,0.033265284693684616,489.01875072726284,13.709813577359283,163.75,158.85,0.05206305975429143,0.020047388012605083,DEADLIFT
119.93,159.53,139.73000000000002,49.07,172.39,117.18,110.46,76.62,49.07,0.15,0.01981863869612821,1.866208940167574,-5.604279435042525,0.06372621754270347,-0.010721207913102937,0.017383423621445404,0.3481795035896794,0.04226055378137705,143.1083467887274,6.281204691821388,176.34,167.08,0.016644339783103423,0.025121693767230835,DEADLIFT
119.45,104.65,112.05000000000001,65.14,102.98,158.0,122.34,55.13,65.14,0.202,0.010275817821407407,0.2823509258143786,4.070707775159121,-0.010530611654493371,0.032206716556895665,0.06332032966726497,0.48522009640544395,0.08140781548956011,28.565053146976766,7.4233839396194155,166.26,155.23,0.03714776258978447,0.05736124292190525,DEADLIFT
122.97,128.25,125.61,106.8,111.56,126.16,143.79,15.37,106.8,0.01,0.02057501699474984,-0.31341491600650473,3.875975951673527,-0.014339293458899616,0.028620527383262262,0.027528534528364457,0.06415376680779489,0.01429857691792219,-48.0590697510998,13.063458788894737,164.73,139.47,0.06694080036751415,0.047205996653533755,DEADLIFT
166.03,164.34,165.185,179.32,156.44,117.68,169.74,12.05,173.81,0.482,0.01806702331566723,-1.0798535518983965,-2.943205274010885,-0.04370914576947299,-0.028590712611281432,0.11387347325630037,0.08570724110571354,0.12775544135920758,12.19069525671041,10.425416549625549,174.74,175.35,0.0032702148671397424,0.01754703704477778,DEADLIFT
112.68,106.17,109.42500000000001,77.17,78.3,165.71,154.19,10.24,77.73,0.956,0.002798934184102153,0.8574277321858559,0.8927149640200804,-0.002331154781320066,-0.01129960683510789,0.16845710324640523,0.562552677077488,0.1855652688306741,10.155799461447728,15.09875430232249,176.11,148.93,0.01850374112826736,0.04121756436226243,DEADLIFT
